	props_0	props_1	beta_clust_0	beta_clust_1	beta_stage_0	beta_stage_1	beta_stage_2	beta_stage_3	beta_age	beta_chemo	beta_rt	beta_brachy
0	0.3828853937558363	0.6171146062441637	0.0	-0.49575327720237883	0.0	-2.0005044079615995	1.4678299202106895	2.667722262083615	0.10076559498175008	-0.5618026354737676	-0.332579559119417	0.31593662281663976
1	0.3677333793003673	0.6322666206996328	0.0	-0.21194921914784098	0.0	-1.45997356166218	1.611323749544669	2.350152237252672	-0.06471677873377436	-0.5954582876961261	-0.10372212115881531	0.42035362761447864
2	0.41834322226636167	0.5816567777336383	0.0	-0.5014586930686732	0.0	1.2269718987843419	1.4808638598241919	2.7253321084856994	-0.09393771150075014	-0.1403766011469966	-0.5992352959358951	0.47574747862800015
3	0.49127062437605246	0.5087293756239476	0.0	-0.6394575642330618	0.0	-1.6147530915907582	0.9925795949545897	2.2117319341222976	0.08928375964683462	-0.2798950803211922	0.0350284093095752	-0.2118747515791323
4	0.466158983673956	0.5338410163260441	0.0	-0.33683883385733876	0.0	-1.3701782744075834	1.1404574154060882	2.1578339789098058	-0.17586015275920733	-0.5711321320465809	0.12777176749825128	-0.10544435305446327
5	0.4294430412311475	0.5705569587688525	0.0	-0.46236625224960026	0.0	0.56678596036923	1.409130931138342	2.345760568736975	0.06791970957760778	-0.3670862970642818	-0.2968700688933403	0.49115604750035863
6	0.43420551669514507	0.5657944833048549	0.0	-0.22270589860350606	0.0	-0.6734364440701908	1.328030455638152	2.60580708337098	-0.21484202545336178	-0.3054111083580795	-0.44402500646221993	0.3014928596531047
7	0.4219690932543692	0.5780309067456307	0.0	-0.36049002997765056	0.0	-1.4651028101987325	1.345923114755032	2.581767945792788	-0.22080254558731496	-0.23770398825729053	-0.270355063088689	0.3129605771594222
8	0.4449386505738366	0.5550613494261633	0.0	-0.21572935718715705	0.0	-0.7425286884298619	1.4926794228218803	2.2489351511324362	-0.14935886791985695	-0.4485876187444538	-0.08448914624463634	0.3885882232617996
9	0.505653327845824	0.4943466721541761	0.0	-0.2593558389102841	0.0	0.14070981885260034	1.3312986926613934	2.9013574001283184	0.0704311435671216	-0.14184478571310163	-0.45841129255787055	0.5426866160151042
