	props_0	props_1	beta_clust_0	beta_clust_1	beta_stage_0	beta_stage_1	beta_stage_2	beta_stage_3	beta_age	beta_chemo	beta_rt	beta_brachy
0	0.42845354513619216	0.5715464548638078	0.0	-0.83674547259222	0.0	0.33114559679734307	1.174715846290546	2.8749065160265834	0.035973463098862554	-0.8763739003859353	-0.17899863062787144	-0.09568381206498691
1	0.43002709608207174	0.5699729039179282	0.0	-0.4842589700304938	0.0	2.181050336984042	1.7915806200138336	3.2004320649567264	0.12396585622184078	-1.4714416204214333	-0.7087723578487147	0.13023611829010667
2	0.4113833112218501	0.5886166887781499	0.0	-0.5628608140352679	0.0	1.777033642266084	1.3973009322261447	2.777140240139084	0.05969340826560891	-0.8761105729586743	-0.536551874849176	0.038112761764522114
3	0.3925480244102627	0.6074519755897373	0.0	-0.6259449586155649	0.0	0.8243125225077277	1.7014949228826588	3.0325952465617663	0.017381776600333694	-1.4594965484247029	0.07398161842390776	-0.3700814918944475
4	0.40713902391361034	0.5928609760863897	0.0	-0.8505542720928043	0.0	0.8380988135666965	1.3385604949718302	3.3212134883879356	0.10623435215026919	-1.3771850082139954	0.06315205783946508	-0.23198275422941628
5	0.4121254238557489	0.5878745761442511	0.0	-1.0222903377214703	0.0	1.2027080319343224	1.4442349005368087	3.3901923615206377	0.16782529790983733	-1.4012108667199	0.40280737280355905	-0.33759844796377125
6	0.40630770749868306	0.5936922925013168	0.0	-0.537159443462091	0.0	1.4603119167530274	1.118233214719692	3.216835917424888	0.32629903939279775	-0.7880677530466007	-0.15342422001551484	-0.484936762017297
7	0.44482271296308384	0.5551772870369162	0.0	-0.5825358417131287	0.0	1.7003207858544884	1.4033960276091122	2.836787040119572	0.12449056294894927	-0.8279240962629705	-0.00043680219046311866	0.18456189823615707
8	0.510118534775145	0.48988146522485504	0.0	-0.30405789420716345	0.0	0.06143322625157689	1.1171765693134972	3.617812613828477	0.31396282185379	-1.2943999009890648	0.33724581726546926	-0.20353205652165263
9	0.4641681004204644	0.5358318995795356	0.0	-0.15121869502019833	0.0	1.6989270154956075	1.0433005984802546	3.1859507336748205	0.03100231978224518	-0.6332314547881048	-0.1533212049512001	0.3701124442375859
10	0.4654661672010689	0.5345338327989311	0.0	-0.12809650176835055	0.0	0.1890101279806966	1.2994961625820214	2.366364532453651	0.2379539329702873	-0.8018833757655188	0.2726021236572123	-0.3310130195458036
11	0.44845055062149863	0.5515494493785014	0.0	-0.38898068796013585	0.0	0.5143605038777137	1.021947160974583	3.1272053307798653	0.30310260712890114	-0.9190441533102076	0.3016893369435897	-0.01142284171896875
12	0.5140752044491389	0.485924795550861	0.0	-0.31597301386150584	0.0	0.04536217753409491	1.1610206304389026	3.207711637581174	0.161066976867242	-1.0285798875996357	-0.08536798386436587	0.7837742388998575
13	0.5084676223263518	0.49153237767364805	0.0	-0.4311667039158252	0.0	0.20071609192291015	1.1962176805726126	3.304726746745582	0.15388374052813175	-1.2848087707535636	0.012518349255613612	0.8196648482492438
14	0.44141543282912754	0.5585845671708723	0.0	-0.12196021172530327	0.0	2.209189972521005	1.4513857304294178	3.635638457350551	0.3450438800965707	-0.9350420924707055	0.19847196645014126	-0.3397352327786673
15	0.45578088682175844	0.5442191131782416	0.0	-0.11712088057768769	0.0	2.0366032963193406	1.733681826304489	3.3265273040716217	0.2398383910015883	-1.095192267972835	-0.2045377919763724	-0.27734206509587256
16	0.5139856020528617	0.4860143979471384	0.0	-0.5536482143865736	0.0	0.10610734877757257	0.8966280085709062	3.022603171291108	0.2136376202089959	-0.8540951258317027	0.2575859978502101	1.233341714322695
17	0.47130620651970706	0.528693793480293	0.0	-0.07064695092189886	0.0	0.32974067922120803	0.5143550445930459	2.4128467348493308	0.2556687735651675	-0.387554754849843	0.18713363975257602	-0.5604825797933539
18	0.47084162514842365	0.5291583748515765	0.0	-0.07176568593295031	0.0	0.3012332874670845	0.5191848046530263	2.3936854892330532	0.2610910017563424	-0.4048556349832512	0.18942873207643615	-0.5050471395400208
19	0.47256594041193567	0.5274340595880643	0.0	-0.18037701342437343	0.0	1.1131982061873826	0.6164589283220367	2.4729734140476483	0.18706223807770633	-0.450238922846497	0.06437922774229426	0.08111783975233747
20	0.4564900511105831	0.543509948889417	0.0	-0.6248942044210163	0.0	0.8764844845108241	1.3454734771924661	2.8864446379914224	0.192653419006602	-0.9814491505401901	-0.011464294474908399	0.10267385776639147
21	0.5343133069249246	0.4656866930750754	0.0	-0.036907826742684245	0.0	0.38882783616752964	0.9351471077342329	2.908367202933392	0.14375212165456186	-1.1187731402256267	0.0444030844706205	0.7140604945909489
22	0.5237560471469335	0.4762439528530666	0.0	-0.5115664653709543	0.0	0.24649860042524552	1.0250392635814927	3.5992986414368016	0.28750758974186946	-1.3027635888598197	0.6353800366590459	0.607595772281557
23	0.41863110098419387	0.5813688990158061	0.0	-0.7604118926442223	0.0	0.771466014638621	1.0228661160914116	2.9361151307690267	0.3956197757489588	-0.5908055169604789	-0.13144654643688738	0.994868733327928
24	0.4271605807536331	0.5728394192463668	0.0	-0.8664750302468215	0.0	0.7071259514830287	0.9328269287052962	3.062889152178764	0.41172972237851563	-0.43052057706427077	-0.21158146437232972	1.0287711200382146
25	0.4694180940824939	0.5305819059175061	0.0	-0.1908947498509742	0.0	0.2595610793942234	1.04021338196023	2.926901572071356	0.09284354413947586	-0.8302979540777655	-0.02172609101667528	0.10289009146646423
26	0.47202981884003054	0.5279701811599695	0.0	-0.27690622667084824	0.0	0.2623266300873275	1.1529208121709293	2.875273571922849	0.17236231475309471	-0.9413172167503273	0.012635378716717213	-0.08751319409337885
27	0.45414808022338227	0.5458519197766176	0.0	-0.19041322859904014	0.0	-0.5745659754777415	1.2067022250811803	3.319412153746408	0.0034056777399703387	-1.1507238833667888	0.3644967458798329	0.03200173406940982
28	0.4484760477662226	0.5515239522337775	0.0	-0.3739232853086813	0.0	0.08299253961194705	0.9364217172549426	2.598126092853083	0.198548570606264	-0.5480744402958603	-0.2841009758378036	0.6858226662875723
29	0.5288268773636732	0.4711731226363269	0.0	-0.6933438998866315	0.0	0.06898485298091543	1.4439700240048954	3.6026228521320247	0.15915124297776295	-1.6004220170832386	0.15609750678723766	0.11741866281822276
30	0.46561648445187115	0.5343835155481289	0.0	-0.5273415740581006	0.0	0.900669209725471	0.6893415097643842	2.7888846116386516	0.09855668113433909	-1.1561887372010462	0.19122440586642914	0.5185513261138062
31	0.48625055641756226	0.5137494435824377	0.0	-0.6788975493960061	0.0	0.6833659097063821	1.4662441749789978	2.7296743925844975	0.1505377410995339	-0.6701019726867659	-0.3297593517512207	-0.2757546070578654
32	0.43588171998698877	0.5641182800130113	0.0	-0.297238060191703	0.0	1.196678973305271	0.7377048480580491	2.02386687330039	0.23039429380325915	-0.22719906817281638	-0.7359964924188748	-0.25494550632433577
33	0.41722764911056787	0.5827723508894322	0.0	-0.05486128226680612	0.0	1.5060826639494265	1.2926191601358195	2.4528728281263903	0.3174425453287728	-0.634183776306394	-0.006734842773980497	-0.04211912077351957
34	0.545761939481859	0.45423806051814103	0.0	-0.9318946380128057	0.0	0.8683676371971578	1.1436503942450258	2.898269612518889	0.1815336105459216	-0.3417442991415714	-0.4486011602987599	0.127102657812535
35	0.4711355708352577	0.5288644291647422	0.0	0.1512566780143947	0.0	0.6737878729063177	1.4109100349773014	2.9648437244049344	0.14835214598688706	-1.278615029097642	0.2223228424287748	-0.2512961603321655
36	0.46956057934780215	0.5304394206521978	0.0	0.12553224649025985	0.0	0.6308224387840012	1.4276216210855122	2.945518467408805	0.1561742629438137	-1.2353804598495044	0.23008517556077115	-0.25523818232168727
37	0.5285703470416505	0.4714296529583495	0.0	-1.0084538308630888	0.0	0.8468077693713043	0.704182156059747	2.2624655683162502	0.28291219767291137	-0.4046098720277859	-0.26979298993910367	0.2838313637660491
38	0.4002939942651094	0.5997060057348906	0.0	-0.19196520991540053	0.0	1.4158896303380033	1.0779295340476667	2.364033470292552	-0.01195642118816969	-0.9890299301375575	-0.7800320006036158	-0.6407200026999001
39	0.39293637933111464	0.6070636206688854	0.0	-0.5314453979781025	0.0	0.808865824181216	1.025766751138938	2.421921794679844	0.0503222909715987	-1.1819453732468521	-0.16180297350607048	-0.12443740815213623
40	0.44232995854056123	0.5576700414594389	0.0	-0.9415671307695386	0.0	1.4488657158588343	0.9804461419516316	1.9170502645507137	-0.09627561814981099	-0.4114084131057089	-0.45406673570040995	0.12840878748475576
41	0.47521605773945624	0.5247839422605438	0.0	-0.5947245064203732	0.0	0.29230720327220405	0.49586876269179897	2.835239226505409	0.06699376227592196	-0.9799650677397269	-0.5338511180874386	-0.33654165145816944
42	0.4946344066268623	0.5053655933731378	0.0	-0.8639895549034656	0.0	1.1855212669863089	1.3668078987936587	2.321803852045404	0.04966356150928258	-1.2236531429233293	0.20017270265576056	-0.3870926834343109
43	0.5046878745557616	0.49531212544423836	0.0	-0.5767856804844606	0.0	1.246968835001588	1.2998448906460254	2.5767944203626736	0.1454337643749869	-1.0940888146831933	-0.34520533983061574	-0.17771193712673847
44	0.46593682282245324	0.5340631771775468	0.0	-0.6724129273172735	0.0	0.8807218368056884	1.37013032642372	3.0788853491360695	0.27581396072978953	-1.1754611552112908	-0.04315551707394709	-0.47413315347479956
45	0.5400351486114119	0.45996485138858817	0.0	-0.807478743218269	0.0	0.7100126725113401	1.0556046971006052	2.8101187607354654	-0.019094647254953977	-1.1426192494452385	0.01711830388655098	0.3218169491665304
46	0.576456034293681	0.4235439657063191	0.0	-0.6508387774943434	0.0	0.9713268439833177	0.8490128941585391	2.7300980502720535	0.13146726695645927	-1.1855558398657573	-0.18156185817684312	-0.0682210716388972
47	0.4320291218877042	0.5679708781122956	0.0	-0.4036446790233578	0.0	-0.8225354121588137	0.8430187970145105	3.0354759035449517	0.1919281322800032	-0.8320616930201025	0.06799025302437339	0.38160570236686797
48	0.47709046178069714	0.5229095382193027	0.0	-0.557722470500243	0.0	0.8122255100490184	1.0132336051754292	2.420779544288635	-0.05320319389357163	-0.8559030344173699	-0.32332048318007034	0.31643956433296166
49	0.5013045256919861	0.49869547430801386	0.0	-0.2513922552325428	0.0	0.5707046022886385	1.1737990924239805	2.721141470715959	-0.019165771413396104	-1.2398013820414833	-0.07872902557479146	0.8037379792188835
50	0.45374131811444623	0.5462586818855539	0.0	-0.6644875695704175	0.0	0.27785589561333623	1.052538952070562	2.8245550627078684	0.3952534152046442	-0.3992269021322848	0.09977285582788827	-0.5875711540591476
51	0.4638084779447305	0.5361915220552695	0.0	-0.6714367115405387	0.0	0.6771532181150037	1.577786201660399	3.781446700345011	0.281506634001432	-0.881476791415457	-0.22629842160321356	-0.09512921802923921
52	0.45552290410725765	0.5444770958927422	0.0	-0.493618225701147	0.0	-0.031820308459823095	0.8604240541028604	2.793446121578547	0.11381555190009641	-0.6754103838401199	-0.2451338008917766	0.3205153770424208
53	0.49221183166299576	0.5077881683370041	0.0	-0.4406531810707401	0.0	1.98439442478944	1.3461896195438954	2.9756669245643557	0.24460687428828198	-0.4561422341533558	-0.4205785197470909	0.2619694251785894
54	0.4955981294722281	0.504401870527772	0.0	-0.2251587168898663	0.0	0.17133139798802371	0.6823521467762571	2.4077123937916016	0.3333101679055797	-0.3260268872566274	0.009194143451607267	-0.22885871951579537
55	0.4892652096847794	0.5107347903152205	0.0	-0.25304132922474304	0.0	0.40498775080298716	1.169115693757864	3.1514668749756445	0.10992800779918667	-1.3306989922652352	-0.16436328939107803	0.7716180244757984
56	0.5019503937391986	0.49804960626080147	0.0	-0.5527727370931442	0.0	1.2342819503667635	1.1179337470283288	3.3113683837266596	0.4617796463424496	-1.1082051993563398	0.10852073704354676	-0.020607400575702643
57	0.4875813362528183	0.5124186637471817	0.0	-0.5719012144314359	0.0	1.1890664675305882	1.1857542026825802	3.1369414335945023	0.27500983051605377	-0.5247018882620266	-0.056502386464113916	0.13877008678174313
