acc_num	variable	density	area
02S-2772	dens_cd8tcell_foxp3pos_tumour	0	0.4497380999991604
02S-2772	dens_tcyto_stroma	172.38606574590605	0.05994297328279699
02S-2772	dens_tcyto_tumour	57.070251923763145	0.4497380999991604
02S-2772	dens_thelper_stroma	150.14270242385368	0.05994297328279699
02S-2772	dens_thelper_tumour	42.246809865642845	0.4497380999991604
02S-2772	dens_treg_stroma	100.09513494923578	0.05994297328279699
02S-2772	dens_treg_tumour	11.117581543590223	0.4497380999991604
02S-39903	dens_bcell_cd20neg_stroma	71.22247753022789	0.0842430677513782
02S-39903	dens_bcell_cd20neg_tumour	13.128893467111336	0.4570072881641061
02S-39903	dens_bcell_cd20pos_stroma	0	0.0842430677513782
02S-39903	dens_bcell_cd20pos_tumour	6.564446733555668	0.4570072881641061
02S-39903	dens_cd8tcell_foxp3pos_stroma	0	0.0842430677513782
02S-39903	dens_cd8tcell_foxp3pos_tumour	0	0.4570072881641061
02S-39903	dens_tcyto_stroma	320.50114888602553	0.0842430677513782
02S-39903	dens_tcyto_tumour	62.72693545397638	0.4570072881641061
02S-39903	dens_thelper_stroma	902.1513820495534	0.0842430677513782
02S-39903	dens_thelper_tumour	183.8045085395587	0.4570072881641061
02S-39903	dens_treg_stroma	142.44495506045578	0.0842430677513782
02S-39903	dens_treg_tumour	28.445935845407895	0.4570072881641061
02S-43363	dens_bcell_cd20neg_stroma	0	0.019992760627088484
02S-43363	dens_bcell_cd20neg_tumour	0	0.2507522014450795
02S-43363	dens_bcell_cd20pos_stroma	0	0.019992760627088484
02S-43363	dens_bcell_cd20pos_tumour	0	0.2507522014450795
02S-43363	dens_cd8tcell_foxp3pos_stroma	0	0.019992760627088484
02S-43363	dens_cd8tcell_foxp3pos_tumour	7.976001759801284	0.2507522014450795
02S-43363	dens_tcyto_stroma	0	0.019992760627088484
02S-43363	dens_tcyto_tumour	47.856010558807704	0.2507522014450795
02S-43363	dens_thelper_stroma	200.0724199428638	0.019992760627088484
02S-43363	dens_thelper_tumour	95.71202111761541	0.2507522014450795
02S-43363	dens_treg_stroma	0	0.019992760627088484
02S-43363	dens_treg_tumour	19.94000439950321	0.2507522014450795
02S-7719	dens_bcell_cd20neg_stroma	283.7387738954301	0.2290839531996966
02S-7719	dens_bcell_cd20neg_tumour	11.418898232123246	0.35029649259394746
02S-7719	dens_bcell_cd20pos_stroma	61.11296668516955	0.2290839531996966
02S-7719	dens_bcell_cd20pos_tumour	0	0.35029649259394746
02S-7719	dens_cd8tcell_foxp3pos_stroma	0	0.2290839531996966
02S-7719	dens_cd8tcell_foxp3pos_tumour	0	0.35029649259394746
02S-7719	dens_tcyto_stroma	3252.082870032237	0.2290839531996966
02S-7719	dens_tcyto_tumour	1198.9843143729406	0.35029649259394746
02S-7719	dens_thelper_stroma	2798.100831799549	0.2290839531996966
02S-7719	dens_thelper_tumour	496.72207309736115	0.35029649259394746
02S-7719	dens_treg_stroma	183.33890005550867	0.2290839531996966
02S-7719	dens_treg_tumour	11.418898232123246	0.35029649259394746
03S-2724	dens_bcell_cd20neg_stroma	418.0413890187337	0.39469776039952315
03S-2724	dens_bcell_cd20neg_tumour	28.366639187415263	0.940071415950368
03S-2724	dens_bcell_cd20pos_stroma	162.14938725575126	0.39469776039952315
03S-2724	dens_bcell_cd20pos_tumour	6.382493817168435	0.940071415950368
03S-2724	dens_cd8tcell_foxp3pos_stroma	8.445280586237045	0.39469776039952315
03S-2724	dens_cd8tcell_foxp3pos_tumour	1.0637489695280724	0.940071415950368
03S-2724	dens_tcyto_stroma	491.51533011899596	0.39469776039952315
03S-2724	dens_tcyto_tumour	106.37489695280725	0.940071415950368
03S-2724	dens_thelper_stroma	669.7107504885976	0.39469776039952315
03S-2724	dens_thelper_tumour	68.07993404979663	0.940071415950368
03S-2724	dens_treg_stroma	147.79241025914828	0.39469776039952315
03S-2724	dens_treg_tumour	14.183319593707632	0.940071415950368
1621017269	dens_bcell_cd20neg_stroma	0	0.2077842313586217
1621017269	dens_bcell_cd20neg_tumour	2.3465689993361556	0.4261541
1621017269	dens_bcell_cd20pos_stroma	0	0.2077842313586217
1621017269	dens_bcell_cd20pos_tumour	0	0.4261541
1621017269	dens_cd8tcell_foxp3pos_stroma	0	0.2077842313586217
1621017269	dens_cd8tcell_foxp3pos_tumour	3.9109483322269263	0.4261541
1621017269	dens_tcyto_stroma	28.876108455238843	0.2077842313586217
1621017269	dens_tcyto_tumour	11.732844996680779	0.4261541
1621017269	dens_thelper_stroma	0	0.2077842313586217
1621017269	dens_thelper_tumour	39.891672988714646	0.4261541
1621017269	dens_treg_stroma	3.208456495026538	0.2077842313586217
1621017269	dens_treg_tumour	34.41634532359695	0.4261541
1621020349	dens_bcell_cd20neg_stroma	0	0.044790840666666665
1621020349	dens_bcell_cd20neg_tumour	0	0.23574126666666667
1621020349	dens_bcell_cd20pos_stroma	0	0.044790840666666665
1621020349	dens_bcell_cd20pos_tumour	0	0.23574126666666667
1621020349	dens_cd8tcell_foxp3pos_stroma	0	0.044790840666666665
1621020349	dens_cd8tcell_foxp3pos_tumour	0	0.23574126666666667
1621020349	dens_tcyto_stroma	0	0.044790840666666665
1621020349	dens_tcyto_tumour	2.8279591269411464	0.23574126666666667
1621020349	dens_thelper_stroma	22.325993107430104	0.044790840666666665
1621020349	dens_thelper_tumour	4.24193869041172	0.23574126666666667
1621020349	dens_treg_stroma	0	0.044790840666666665
1621020349	dens_treg_tumour	0	0.23574126666666667
1621020869	dens_bcell_cd20neg_stroma	229.29142476784762	0.183173008072692
1621020869	dens_bcell_cd20neg_tumour	58.70470240728752	0.6643420101071595
1621020869	dens_bcell_cd20pos_stroma	76.43047492261587	0.183173008072692
1621020869	dens_bcell_cd20pos_tumour	0	0.6643420101071595
1621020869	dens_cd8tcell_foxp3pos_stroma	5.459319637329705	0.183173008072692
1621020869	dens_cd8tcell_foxp3pos_tumour	8.529743084819556	0.6643420101071595
1621020869	dens_tcyto_stroma	1990.8318944128994	0.183173008072692
1621020869	dens_tcyto_tumour	267.93428278197894	0.6643420101071595
1621020869	dens_thelper_stroma	1181.0328148756596	0.183173008072692
1621020869	dens_thelper_tumour	19.568234135762506	0.6643420101071595
1621020869	dens_treg_stroma	1317.5158058089023	0.183173008072692
1621020869	dens_treg_tumour	55.694204847939446	0.6643420101071595
1621021457	dens_bcell_cd20neg_stroma	1965.7584268320923	0.40544147700000005
1621021457	dens_bcell_cd20neg_tumour	500.2228019398911	0.3698352
1621021457	dens_bcell_cd20pos_stroma	194.84932963580337	0.40544147700000005
1621021457	dens_bcell_cd20pos_tumour	70.30158297533605	0.3698352
1621021457	dens_cd8tcell_foxp3pos_stroma	7.399341631739368	0.40544147700000005
1621021457	dens_cd8tcell_foxp3pos_tumour	3.6052093833505663	0.3698352
1621021457	dens_tcyto_stroma	542.6183863275537	0.40544147700000005
1621021457	dens_tcyto_tumour	1595.3051521326256	0.3698352
1621021457	dens_thelper_stroma	656.074958014224	0.40544147700000005
1621021457	dens_thelper_tumour	581.3400130652789	0.3698352
1621021457	dens_treg_stroma	253.22191361952505	0.40544147700000005
1621021457	dens_treg_tumour	34.24948914183038	0.3698352
16RS-23425	dens_bcell_cd20neg_stroma	28.3780837758621	0.05873076842786348
16RS-23425	dens_bcell_cd20neg_tumour	0	0.4033201333333332
16RS-23425	dens_bcell_cd20pos_stroma	17.026850265517258	0.05873076842786348
16RS-23425	dens_bcell_cd20pos_tumour	0	0.4033201333333332
16RS-23425	dens_cd8tcell_foxp3pos_stroma	0	0.05873076842786348
16RS-23425	dens_cd8tcell_foxp3pos_tumour	0	0.4033201333333332
16RS-23425	dens_tcyto_stroma	261.0783707379313	0.05873076842786348
16RS-23425	dens_tcyto_tumour	64.46491967836305	0.4033201333333332
16RS-23425	dens_thelper_stroma	425.6712566379315	0.05873076842786348
16RS-23425	dens_thelper_tumour	17.355939913405436	0.4033201333333332
16RS-23425	dens_treg_stroma	107.83671834827597	0.05873076842786348
16RS-23425	dens_treg_tumour	6.6117866336782605	0.4033201333333332
16RS-25610	dens_bcell_cd20neg_stroma	11.04478716419015	0.1810809
16RS-25610	dens_bcell_cd20neg_tumour	7.474754949502424	0.0891891
16RS-25610	dens_bcell_cd20pos_stroma	0	0.1810809
16RS-25610	dens_bcell_cd20pos_tumour	0	0.0891891
16RS-25610	dens_cd8tcell_foxp3pos_stroma	11.04478716419015	0.1810809
16RS-25610	dens_cd8tcell_foxp3pos_tumour	0	0.0891891
16RS-25610	dens_tcyto_stroma	254.03010477637343	0.1810809
16RS-25610	dens_tcyto_tumour	44.84852969701455	0.0891891
16RS-25610	dens_thelper_stroma	121.49265880609165	0.1810809
16RS-25610	dens_thelper_tumour	0	0.0891891
16RS-25610	dens_treg_stroma	75.47271228863269	0.1810809
16RS-25610	dens_treg_tumour	0	0.0891891
16RS-32630	dens_bcell_cd20neg_stroma	456.23031007862045	0.08109939033560469
16RS-32630	dens_bcell_cd20neg_tumour	7.046455053491031	0.5676613232661261
16RS-32630	dens_bcell_cd20pos_stroma	12.330548921043794	0.08109939033560469
16RS-32630	dens_bcell_cd20pos_tumour	0	0.5676613232661261
16RS-32630	dens_cd8tcell_foxp3pos_stroma	0	0.08109939033560469
16RS-32630	dens_cd8tcell_foxp3pos_tumour	0	0.5676613232661261
16RS-32630	dens_tcyto_stroma	106.86475731571291	0.08109939033560469
16RS-32630	dens_tcyto_tumour	5.2848412901182735	0.5676613232661261
16RS-32630	dens_thelper_stroma	123.30548921043795	0.08109939033560469
16RS-32630	dens_thelper_tumour	3.5232275267455155	0.5676613232661261
16RS-32630	dens_treg_stroma	78.09347649994403	0.08109939033560469
16RS-32630	dens_treg_tumour	5.872045877909193	0.5676613232661261
16SS-13908	dens_bcell_cd20neg_stroma	31.55089283804767	0.11621435518442703
16SS-13908	dens_bcell_cd20neg_tumour	0	0.6223079434680724
16SS-13908	dens_bcell_cd20pos_stroma	8.604788955831182	0.11621435518442703
16SS-13908	dens_bcell_cd20pos_tumour	0	0.6223079434680724
16SS-13908	dens_cd8tcell_foxp3pos_stroma	0	0.11621435518442703
16SS-13908	dens_cd8tcell_foxp3pos_tumour	0	0.6223079434680724
16SS-13908	dens_tcyto_stroma	140.544886278576	0.11621435518442703
16SS-13908	dens_tcyto_tumour	11.784090835262768	0.6223079434680724
16SS-13908	dens_thelper_stroma	34.41915582332473	0.11621435518442703
16SS-13908	dens_thelper_tumour	0	0.6223079434680724
16SS-13908	dens_treg_stroma	40.15568179387885	0.11621435518442703
16SS-13908	dens_treg_tumour	2.67820246255972	0.6223079434680724
89-S01793	dens_bcell_cd20neg_stroma	104.88560210017383	0.14301295601729822
89-S01793	dens_bcell_cd20neg_tumour	2.7911361243906034	0.35827704398270177
89-S01793	dens_bcell_cd20pos_stroma	6.992373473344921	0.14301295601729822
89-S01793	dens_bcell_cd20pos_tumour	0	0.35827704398270177
89-S01793	dens_cd8tcell_foxp3pos_stroma	0	0.14301295601729822
89-S01793	dens_cd8tcell_foxp3pos_tumour	0	0.35827704398270177
89-S01793	dens_tcyto_stroma	529.0895928164323	0.14301295601729822
89-S01793	dens_tcyto_tumour	160.95551650652482	0.35827704398270177
89-S01793	dens_thelper_stroma	1111.7873822618426	0.14301295601729822
89-S01793	dens_thelper_tumour	111.64544497562414	0.35827704398270177
89-S01793	dens_treg_stroma	76.91610820679414	0.14301295601729822
89-S01793	dens_treg_tumour	13.955680621953018	0.35827704398270177
89-S22832	dens_bcell_cd20neg_stroma	0	0.13784129308655269
89-S22832	dens_bcell_cd20neg_tumour	0	0.1270165725395871
89-S22832	dens_bcell_cd20pos_stroma	0	0.13784129308655269
89-S22832	dens_bcell_cd20pos_tumour	0	0.1270165725395871
89-S22832	dens_cd8tcell_foxp3pos_stroma	0	0.13784129308655269
89-S22832	dens_cd8tcell_foxp3pos_tumour	0	0.1270165725395871
89-S22832	dens_tcyto_stroma	94.31136134102499	0.13784129308655269
89-S22832	dens_tcyto_tumour	18.370306226032877	0.1270165725395871
89-S22832	dens_thelper_stroma	116.07552165049229	0.13784129308655269
89-S22832	dens_thelper_tumour	39.36494191292759	0.1270165725395871
89-S22832	dens_treg_stroma	36.27360051577884	0.13784129308655269
89-S22832	dens_treg_tumour	7.872988382585519	0.1270165725395871
89-S35546	dens_bcell_cd20neg_stroma	0	0.00673723558514597
89-S35546	dens_bcell_cd20neg_tumour	0	0.14436105961164697
89-S35546	dens_bcell_cd20pos_stroma	0	0.00673723558514597
89-S35546	dens_bcell_cd20pos_tumour	13.854151565389598	0.14436105961164697
89-S35546	dens_cd8tcell_foxp3pos_stroma	0	0.00673723558514597
89-S35546	dens_cd8tcell_foxp3pos_tumour	0	0.14436105961164697
89-S35546	dens_tcyto_stroma	0	0.00673723558514597
89-S35546	dens_tcyto_tumour	27.708303130779196	0.14436105961164697
89-S35546	dens_thelper_stroma	296.85766138407456	0.00673723558514597
89-S35546	dens_thelper_tumour	173.17689456736997	0.14436105961164697
89-S35546	dens_treg_stroma	0	0.00673723558514597
89-S35546	dens_treg_tumour	41.56245469616879	0.14436105961164697
93-S13995	dens_bcell_cd20neg_stroma	0	0.19800344148077942
93-S13995	dens_bcell_cd20neg_tumour	0	0.3267107035267932
93-S13995	dens_bcell_cd20pos_stroma	0	0.19800344148077942
93-S13995	dens_bcell_cd20pos_tumour	0	0.3267107035267932
93-S13995	dens_cd8tcell_foxp3pos_stroma	0	0.19800344148077942
93-S13995	dens_cd8tcell_foxp3pos_tumour	0	0.3267107035267932
93-S13995	dens_tcyto_stroma	196.96627345634195	0.19800344148077942
93-S13995	dens_tcyto_tumour	32.64865996590132	0.3267107035267932
93-S13995	dens_thelper_stroma	202.01669072445327	0.19800344148077942
93-S13995	dens_thelper_tumour	61.216237436064965	0.3267107035267932
93-S13995	dens_treg_stroma	30.302503608667994	0.19800344148077942
93-S13995	dens_treg_tumour	3.060811871803248	0.3267107035267932
93-S36441	dens_bcell_cd20neg_stroma	13.465056686271303	0.14853260900410165
93-S36441	dens_bcell_cd20neg_tumour	0	0.37154320706542743
93-S36441	dens_bcell_cd20pos_stroma	0	0.14853260900410165
93-S36441	dens_bcell_cd20pos_tumour	0	0.37154320706542743
93-S36441	dens_cd8tcell_foxp3pos_stroma	0	0.14853260900410165
93-S36441	dens_cd8tcell_foxp3pos_tumour	0	0.37154320706542743
93-S36441	dens_tcyto_stroma	0	0.14853260900410165
93-S36441	dens_tcyto_tumour	0	0.37154320706542743
93-S36441	dens_thelper_stroma	6.732528343135652	0.14853260900410165
93-S36441	dens_thelper_tumour	0	0.37154320706542743
93-S36441	dens_treg_stroma	0	0.14853260900410165
93-S36441	dens_treg_tumour	2.691477009897004	0.37154320706542743
94-S42879	dens_bcell_cd20neg_stroma	0	0.026255880693794698
94-S42879	dens_bcell_cd20neg_tumour	0	0.264959460311618
94-S42879	dens_bcell_cd20pos_stroma	0	0.026255880693794698
94-S42879	dens_bcell_cd20pos_tumour	3.7741622768400234	0.264959460311618
94-S42879	dens_cd8tcell_foxp3pos_stroma	0	0.026255880693794698
94-S42879	dens_cd8tcell_foxp3pos_tumour	0	0.264959460311618
94-S42879	dens_tcyto_stroma	152.34682266610687	0.026255880693794698
94-S42879	dens_tcyto_tumour	23.90302775332015	0.264959460311618
94-S42879	dens_thelper_stroma	380.86705666526717	0.026255880693794698
94-S42879	dens_thelper_tumour	0	0.264959460311618
94-S42879	dens_treg_stroma	38.08670566652672	0.026255880693794698
94-S42879	dens_treg_tumour	0	0.264959460311618
95-S34315	dens_bcell_cd20neg_stroma	182.31912930316952	0.18648619116353432
95-S34315	dens_bcell_cd20neg_tumour	12.074864547922552	0.3312666559632911
95-S34315	dens_bcell_cd20pos_stroma	171.59447463827718	0.18648619116353432
95-S34315	dens_bcell_cd20pos_tumour	0	0.3312666559632911
95-S34315	dens_cd8tcell_foxp3pos_stroma	26.81163666223081	0.18648619116353432
95-S34315	dens_cd8tcell_foxp3pos_tumour	3.018716136980638	0.3312666559632911
95-S34315	dens_tcyto_stroma	1447.8283797604638	0.18648619116353432
95-S34315	dens_tcyto_tumour	1358.422261641287	0.3312666559632911
95-S34315	dens_thelper_stroma	1538.9879444120484	0.18648619116353432
95-S34315	dens_thelper_tumour	205.27269731468337	0.3312666559632911
95-S34315	dens_treg_stroma	246.66705729252345	0.18648619116353432
95-S34315	dens_treg_tumour	24.149729095845103	0.3312666559632911
95-S39523	dens_bcell_cd20neg_stroma	271.1824573998563	0.18069015403806118
95-S39523	dens_bcell_cd20neg_tumour	9.644714950338392	0.31105118351836236
95-S39523	dens_bcell_cd20pos_stroma	536.8305789344095	0.18069015403806118
95-S39523	dens_bcell_cd20pos_tumour	22.504334884122912	0.31105118351836236
95-S39523	dens_cd8tcell_foxp3pos_stroma	0	0.18069015403806118
95-S39523	dens_cd8tcell_foxp3pos_tumour	0	0.31105118351836236
95-S39523	dens_tcyto_stroma	1307.9480428333204	0.18069015403806118
95-S39523	dens_tcyto_tumour	220.75680886330096	0.31105118351836236
95-S39523	dens_thelper_stroma	2047.7042701621801	0.18069015403806118
95-S39523	dens_thelper_tumour	250.76258870879818	0.31105118351836236
95-S39523	dens_treg_stroma	547.8992506650158	0.18069015403806118
95-S39523	dens_treg_tumour	9.644714950338392	0.31105118351836236
96-S20463	dens_bcell_cd20neg_stroma	0	0.23804748745543336
96-S20463	dens_bcell_cd20neg_tumour	0	0.37709260778443293
96-S20463	dens_bcell_cd20pos_stroma	0	0.23804748745543336
96-S20463	dens_bcell_cd20pos_tumour	0	0.37709260778443293
96-S20463	dens_cd8tcell_foxp3pos_stroma	0	0.23804748745543336
96-S20463	dens_cd8tcell_foxp3pos_tumour	0	0.37709260778443293
96-S20463	dens_tcyto_stroma	5.6011233203331185	0.23804748745543336
96-S20463	dens_tcyto_tumour	2.6518684783438013	0.37709260778443293
96-S20463	dens_thelper_stroma	117.62358972699549	0.23804748745543336
96-S20463	dens_thelper_tumour	31.822421740125613	0.37709260778443293
96-S20463	dens_treg_stroma	37.80758241224855	0.23804748745543336
96-S20463	dens_treg_tumour	10.607473913375205	0.37709260778443293
96-S27201	dens_bcell_cd20neg_stroma	0	0.046552671496775944
96-S27201	dens_bcell_cd20neg_tumour	0	0.5349210463246421
96-S27201	dens_bcell_cd20pos_stroma	0	0.046552671496775944
96-S27201	dens_bcell_cd20pos_tumour	0	0.5349210463246421
96-S27201	dens_cd8tcell_foxp3pos_stroma	0	0.046552671496775944
96-S27201	dens_cd8tcell_foxp3pos_tumour	0	0.5349210463246421
96-S27201	dens_tcyto_stroma	21.48104432780525	0.046552671496775944
96-S27201	dens_tcyto_tumour	2.492579685346942	0.5349210463246421
96-S27201	dens_thelper_stroma	150.36731029463675	0.046552671496775944
96-S27201	dens_thelper_tumour	7.477739056040826	0.5349210463246421
96-S27201	dens_treg_stroma	21.48104432780525	0.046552671496775944
96-S27201	dens_treg_tumour	0	0.5349210463246421
96-S30013	dens_bcell_cd20neg_stroma	70.50120726548359	0.2694989311098242
96-S30013	dens_bcell_cd20neg_tumour	20.708971602456803	0.3380177506820067
96-S30013	dens_bcell_cd20pos_stroma	29.68471884862467	0.2694989311098242
96-S30013	dens_bcell_cd20pos_tumour	2.958424514636686	0.3380177506820067
96-S30013	dens_cd8tcell_foxp3pos_stroma	0	0.2694989311098242
96-S30013	dens_cd8tcell_foxp3pos_tumour	0	0.3380177506820067
96-S30013	dens_tcyto_stroma	1558.4477395527952	0.2694989311098242
96-S30013	dens_tcyto_tumour	773.134939825054	0.3380177506820067
96-S30013	dens_thelper_stroma	1254.1793713543923	0.2694989311098242
96-S30013	dens_thelper_tumour	162.71334830501775	0.3380177506820067
96-S30013	dens_treg_stroma	96.47533625803018	0.2694989311098242
96-S30013	dens_treg_tumour	8.875273543910058	0.3380177506820067
97S-30543	dens_bcell_cd20neg_stroma	0	0.08046612916939697
97S-30543	dens_bcell_cd20neg_tumour	0	0.1987846472545154
97S-30543	dens_bcell_cd20pos_stroma	0	0.08046612916939697
97S-30543	dens_bcell_cd20pos_tumour	0	0.1987846472545154
97S-30543	dens_cd8tcell_foxp3pos_stroma	0	0.08046612916939697
97S-30543	dens_cd8tcell_foxp3pos_tumour	0	0.1987846472545154
97S-30543	dens_tcyto_stroma	49.710356907801746	0.08046612916939697
97S-30543	dens_tcyto_tumour	55.33626541045732	0.1987846472545154
97S-30543	dens_thelper_stroma	62.137946134752184	0.08046612916939697
97S-30543	dens_thelper_tumour	0	0.1987846472545154
97S-30543	dens_treg_stroma	24.855178453900873	0.08046612916939697
97S-30543	dens_treg_tumour	5.030569582768847	0.1987846472545154
99S-41579	dens_bcell_cd20neg_stroma	NA	NA
99S-41579	dens_bcell_cd20neg_tumour	NA	NA
99S-41579	dens_bcell_cd20pos_stroma	NA	NA
99S-41579	dens_bcell_cd20pos_tumour	NA	NA
99S-41579	dens_cd8tcell_foxp3pos_stroma	NA	NA
99S-41579	dens_cd8tcell_foxp3pos_tumour	NA	NA
99S-41579	dens_tcyto_stroma	NA	NA
99S-41579	dens_tcyto_tumour	NA	NA
99S-41579	dens_thelper_stroma	NA	NA
99S-41579	dens_thelper_tumour	NA	NA
99S-41579	dens_treg_stroma	NA	NA
99S-41579	dens_treg_tumour	NA	NA
CS16-1031	dens_bcell_cd20neg_stroma	56.67970256138851	0.10585800081610405
