	props_0	props_1	beta_clust_0	beta_clust_1	beta_stage_0	beta_stage_1	beta_stage_2	beta_stage_3	beta_age	beta_chemo	beta_rt	beta_brachy
0	0.443677451815136	0.556322548184864	0.0	-0.7677223524890427	0.0	0.6789524893472437	1.5078741026261293	3.2579931952717605	0.03052539315023168	-1.3338769633864338	0.31945117233698833	0.4175776588494601
1	0.4400773448337971	0.5599226551662028	0.0	-0.8338055390122124	0.0	-0.32883234905827513	1.8990620699637322	3.8161771498706223	0.031421720106112175	-1.2813921088040567	0.5613397914665544	-0.26030743028617154
2	0.42608568636501076	0.5739143136349893	0.0	-1.009368661152954	0.0	-0.31301788884465337	1.8804606639684602	4.05865718580366	0.14284833757649212	-1.5502998778211894	0.44043301767071724	-0.2773558222861161
3	0.4408359190159621	0.5591640809840379	0.0	-0.4602015913935852	0.0	-1.4029230941821502	1.5859207802611386	2.411219608204339	-0.04912250789170264	-0.6821773592516263	-0.24679669636053683	-0.19798440602052794
4	0.48819917074298325	0.5118008292570168	0.0	-0.7324625270851621	0.0	1.6048065311365052	1.674437470852351	3.769020364995292	0.17264027933526707	-1.3314007542638742	0.45366786527982284	0.2483213253785759
5	0.48552811576821003	0.5144718842317899	0.0	0.006047911610503227	0.0	-1.068721716368406	1.592402387249197	2.529134855103339	0.16754671261802914	-0.5869763340708927	-0.26951359711988104	-0.7556519300563754
6	0.4327279706937344	0.5672720293062656	0.0	-0.6903518244041247	0.0	-1.7322008786777667	1.789637259558896	4.066808218673982	0.1357512358492439	-0.8899740894492505	0.1063536302146165	0.2887073919851613
7	0.4718820206901726	0.5281179793098274	0.0	-0.1830468978578944	0.0	1.819813029454463	1.5110276900993034	3.2279285889685094	-0.10158428251788051	-0.7390275973070337	-0.04144779451530629	-0.5871905883462624
8	0.4519441834263483	0.5480558165736517	0.0	-0.6748731870589018	0.0	0.4799891988231848	1.703896677096761	3.106175850242276	0.15147706696852964	-0.9028220519681819	-0.5221569467428598	0.15004108290198118
9	0.4623143383220953	0.5376856616779047	0.0	-0.6785551986693117	0.0	1.309436121831905	1.6472759613674226	3.23042841804941	-0.17056499222904084	-1.046302358117904	0.11509225966427926	-0.477315262486847
10	0.45379864440739465	0.5462013555926054	0.0	-0.9179042266660347	0.0	1.0441249115918183	1.636915267501777	3.261956661647636	-0.091012308406358	-1.3222563420495355	0.16162760206611615	-0.06412234574266489
11	0.4867334891087087	0.5132665108912913	0.0	-0.1945652641009475	0.0	1.4103436095124209	1.7287802694220715	3.077620772934042	0.17514139554502461	-0.4075029403117399	0.0758900253889775	0.31581157114496233
12	0.42621014889561676	0.5737898511043832	0.0	-0.4665417275181076	0.0	-0.5894294065799441	1.078475727979833	3.1373641628306093	-0.06514007831825011	-0.4077351714859831	-0.046401205891584585	-0.3917802111237838
13	0.45446122889856083	0.5455387711014391	0.0	-0.2797521427030157	0.0	1.2413390610624027	2.020722767709493	3.113987644399419	0.04540949947688466	-0.7981287371633922	0.23717059802739765	0.2811863555608399
14	0.4282123756912762	0.5717876243087238	0.0	-0.45709947566924636	0.0	-0.0151148808978119	1.5170018345870924	3.1366235253139383	-0.05570289518645158	-0.8145615484071789	-0.10102945049192256	-0.6053606275069647
15	0.5249413148801781	0.47505868511982197	0.0	-0.4114130872609552	0.0	0.045436711549940265	1.1394181924387583	3.0244955782302054	0.04521098373701256	-0.4390858031208155	0.5058276144098942	-0.21949697581832672
16	0.40571664191868745	0.5942833580813125	0.0	-0.4914547344791797	0.0	-0.7630627643640632	2.686643462469327	4.016165893951245	0.15202891103694757	-1.0640726327402632	-0.10916235677758217	0.1300913575068867
