	props_0	props_1	beta_clust_0	beta_clust_1	beta_stage_0	beta_stage_1	beta_stage_2	beta_stage_3	beta_age	beta_chemo	beta_rt	beta_brachy
0	0.39850157955252447	0.6014984204474754	0.0	-0.484288196656755	0.0	-1.3384619500092725	0.9401348923363374	2.8253814835969475	-0.15026966068841968	-1.037021721536782	0.6484043356697167	0.5085540006665169
1	0.4347752470668051	0.5652247529331949	0.0	-0.7020658134696001	0.0	-0.8477302885943588	1.0542247735685781	3.0244386671594348	0.047286620951673505	-0.4883956824022722	0.6606591645663057	0.31417322824751764
2	0.407900101320304	0.5920998986796961	0.0	-0.28912060122476024	0.0	0.10531578697072692	1.4992599762560204	2.933955511363828	0.13279488499085687	-0.9587040233266116	0.4268094547507404	0.012534266176104288
3	0.45938378315705025	0.5406162168429498	0.0	-0.28827882880007655	0.0	0.2391828768782243	1.1477746966145765	2.191668988169548	-0.04396761846454341	-0.1831650793901709	-0.18457594440407496	-0.081490560428996
4	0.4586129571396186	0.5413870428603813	0.0	-0.39431636581729607	0.0	0.0031473000933653797	1.668652935167017	3.427511453101837	0.0798193987164196	-0.4565383008207954	0.22955897456787983	0.23070596332170404
5	0.41027349512774136	0.5897265048722586	0.0	-0.1436534418253555	0.0	-0.3151931854011388	1.2379274683096824	2.834339181706264	0.019232401926765896	-0.7237739800937305	0.13806189161136845	0.12369099086067382
6	0.41452856205453587	0.5854714379454641	0.0	-0.26328417839900076	0.0	-0.7444785501998309	1.2216170298474676	2.9673028706750624	0.0188165261130915	-0.6896357911633693	0.14172549784438818	0.21587739088700098
7	0.4692973673975999	0.5307026326024001	0.0	-0.7056725195870694	0.0	0.9576517929621056	1.3864842063374396	2.517741266526128	-0.07937375661071339	-0.35471222187338514	-0.26071242184915694	-0.29540106673908567
8	0.40690149382737817	0.5930985061726218	0.0	-0.1727360304597602	0.0	-1.6912609179460363	1.0882911306586827	2.5749312729499203	-0.0031606399322156352	-0.6044208333438121	0.22341623460585636	0.5032921685706094
9	0.45714743485136317	0.5428525651486369	0.0	-0.6261245735726115	0.0	-0.26187948145138795	1.7146577001495233	3.6873145438953054	0.08271197398850882	-0.6583643006577004	-0.04611685403771958	0.021712878585735344
