	props_0	props_1	props_2	beta_clust_0	beta_clust_1	beta_clust_2	beta_stage_0	beta_stage_1	beta_stage_2	beta_stage_3	beta_age	beta_chemo	beta_rt	beta_brachy
0	0.4180058114376407	0.24034205914968518	0.34165212941267414	0.0	-1.2185338150630973	-1.3751442822130822	0.0	0.7936009941436715	1.7161130911036635	3.767767141134587	0.11870663491536733	-1.8178126802144645	0.1279955158913398	0.18457169498456866
1	0.3837440013297659	0.2440936794437847	0.3721623192264494	0.0	-0.8871251213757181	-0.1686573867137515	0.0	1.2249856075874448	1.87444365483446	3.9789278005324653	-0.0766592927664811	-2.231431363788398	0.4526035719635706	-0.3360921758957815
2	0.4176319238080539	0.2215397241257126	0.3608283520662334	0.0	-1.1373347931226927	-1.2610733771309368	0.0	-0.8786788690402548	2.071103296849558	2.882443183764691	-0.08928333899545553	-1.2556712271608124	-0.5180800006176928	-0.17713334399731312
3	0.38250176363312266	0.21387858637672053	0.4036196499901567	0.0	-1.4498146011074278	-0.565488877432235	0.0	1.2602365709933516	1.6327766406757551	2.9700093935282688	0.007266943585217453	-1.437598264634774	-0.4239167346805954	-0.966242964472915
4	0.3895196646598399	0.22793785858232468	0.3825424767578354	0.0	-0.960628478409489	-0.7395221580999005	0.0	0.44708789785784375	1.5364751474197103	3.0169013448876862	-0.052520946404052006	-1.4961866866384346	-0.5764585752148131	-0.3017653235388168
5	0.4502117164199969	0.20011322825267044	0.3496750553273326	0.0	-1.6140876732028009	-0.9949075515158624	0.0	1.4215341145171676	1.2992717709208836	2.1523945156823805	-0.07543795710010748	-1.430911855287075	0.09387451515647093	-0.7902579110348164
6	0.4570210799585082	0.21283097544933244	0.33014794459215935	0.0	-1.263382331168166	-1.0667909786113134	0.0	0.15077202472984405	1.1960831893973716	2.794141677911882	0.012132181490494904	-1.608528084480411	-0.6101374012767465	-0.32353991463221826
7	0.4573430048819671	0.21511711291840258	0.3275398821996303	0.0	-1.3027659552317916	-1.0740692389855693	0.0	-0.17585022427746203	1.1532437972835152	2.778809183967461	-0.019935557677752277	-1.6008752490159246	-0.5803168799581083	-0.4011014267674632
8	0.4369361809494786	0.22989947966656651	0.3331643393839549	0.0	-1.2934579766355156	-0.7274636266568404	0.0	0.3665560652385424	1.3858264087086336	2.680039724056585	-0.11088281827124251	-1.6274242375275574	0.0487132809738681	-0.29568230680752905
9	0.4075925702640852	0.2644712511158227	0.32793617862009206	0.0	-0.9430205390222033	-0.9404668388184131	0.0	0.5747474086870292	0.5718876469397781	2.520619195305891	-0.19834930713294704	-1.0421323445342574	-0.5581916394434061	-0.09487897031111053
10	0.4059477877593276	0.19269610711001758	0.4013561051306548	0.0	-2.4932488005889666	-1.0340195129355159	0.0	-0.5163898035926583	1.974086436858348	3.0664410511031424	0.04913835917662787	-1.336136876409177	-0.5895023023723782	-0.38556665199839907
11	0.3805941995586345	0.22442630814388403	0.39497949229748147	0.0	-1.8310846589013876	-1.4491122007878614	0.0	2.912466948770245	1.7280715923674845	3.1322070946806133	0.1279419293581293	-1.111450860507834	-0.3631572639722626	0.13461094157123846
12	0.3682044416483213	0.22566223896449109	0.4061333193871876	0.0	-1.6461687684502069	-1.4549718402838931	0.0	0.5908812669590663	1.2492252405425963	3.3471235229147926	0.2790867329297536	-0.7353558955370028	-0.7265583905690152	-0.1850744594998194
13	0.41148272584880685	0.2583896286194743	0.3301276455317188	0.0	-1.823895038856413	-1.3485872517082191	0.0	-0.6553549135957564	1.188536048879211	3.41348982952637	0.18066267902324806	-1.403038842929832	-0.4602646213730372	-0.030646455198831503
14	0.39851441627278295	0.2707966746226418	0.3306889091045752	0.0	-1.99980945697962	-1.3275786559522103	0.0	1.059517037420257	1.3034815273903386	3.5719366852524668	0.09369579445877248	-1.2586067628374675	-0.2712075501072058	0.28149823861768686
15	0.3886962174603487	0.22818576055776785	0.3831180219818834	0.0	-1.7317517372318094	-1.1938806918439353	0.0	0.642250552588047	1.3750448435732159	3.5045465698244813	0.13773633440296448	-1.3509154178735585	-0.26206306259534584	-0.1583484748945611
16	0.4003403742038351	0.2471871999096056	0.35247242588655925	0.0	-1.380796576327492	-1.3059298424902102	0.0	0.537000775861415	1.7200182031662943	3.1463381581183203	-0.07460312013092388	-1.269413808263529	-0.33623902204833994	-0.13840365299435156
17	0.38880849470536216	0.22027578476693974	0.39091572052769813	0.0	-1.9558795684216181	-0.6362437685508158	0.0	1.7219338876331873	1.9255839327163358	3.830707176635834	-0.03721422567054915	-1.613088382428219	-0.6294548625561183	-0.14947552349011356
18	0.3676877829443198	0.21799924380711497	0.41431297324856525	0.0	-1.7468922798792625	-1.1438319578372058	0.0	1.892023506804219	1.7355045223873193	2.810199455359081	0.08445669634981784	-1.3477925368447545	-0.6215546947958622	-0.5777913692760888
19	0.38584514409017584	0.2231318143131211	0.3910230415967031	0.0	-1.303608430957637	-0.9566981925844091	0.0	0.6423437147874407	1.7602597113083565	3.321316703956937	0.0953551629557533	-1.2125207575443258	-0.8443508907360567	-0.47778273997662896
20	0.38903250835732744	0.23901251536652388	0.37195497627614876	0.0	-1.2440900065298397	-1.016223514500774	0.0	0.5477627875345523	1.7242201739670702	3.1735575656128963	0.0725153564369013	-1.2097061980883508	-0.5520431720882867	-0.5941567671670903
21	0.36630584087912893	0.23145179131426433	0.4022423678066067	0.0	-1.41159651009637	-0.6019000618167963	0.0	1.3071855125137652	1.7214524981405375	2.9655620570618986	0.1138197740809133	-1.146204104507409	-0.1399475311092779	-0.44543845766913237
22	0.43718047148369454	0.21421220766733332	0.34860732084897217	0.0	-1.3368283098262996	-0.8454447077111744	0.0	0.6151560527279518	2.0955307882971006	3.4244689142205833	-0.21655260593934048	-1.519299845163694	-0.663180784092816	0.542394619844176
23	0.43243052773071805	0.21796917502686056	0.3496002972424214	0.0	-1.4087736243418314	-0.7906763368759175	0.0	0.7639208502319178	1.9459107300907632	3.618782438784	-0.17905001571296822	-1.487738746983591	-0.6246576508202082	0.511095451375611
24	0.4287536004858868	0.22438677721216482	0.34685962230194856	0.0	-1.9778016605541295	-0.7270715790159171	0.0	1.0054951477582923	2.0838653061761705	3.141965981207469	-0.18666035067525355	-1.6506496902078374	-0.3448592829445735	0.2108478755883621
25	0.4425155839446952	0.2248577214943668	0.3326266945609379	0.0	-1.8754885409496047	-0.6872184859796563	0.0	2.1801297787195173	1.9004941676029945	3.3418206414227365	-0.18593159189702776	-1.6063384298574688	-0.2031730294021595	0.29277203508135435
26	0.467873375784597	0.21592414948744545	0.3162024747279576	0.0	-2.1325914242184396	-0.820876741107622	0.0	0.7479337835921378	2.1998114483846294	3.3314859845638627	-0.16195171096706476	-1.4053521291568092	-0.19907646351277197	0.21560860571051227
27	0.43593364092599524	0.19094966912521874	0.373116689948786	0.0	-2.572791162234843	-0.49749429683419233	0.0	0.2981573030316671	1.538956046553519	3.3904004085256485	-0.2058301269909609	-1.3749776038189219	-0.04909521494270379	-0.4380748358988214
28	0.41742005892462203	0.22466955237841402	0.35791038869696395	0.0	-1.9371142603836742	-0.6303445741151017	0.0	1.5906666854891829	1.5915733914760397	3.1528595156677888	-0.13818895415844165	-1.1973887573698332	0.16331319628449453	-0.21675664118446145
29	0.43572262669129397	0.17494136939201044	0.3893360039166956	0.0	-0.4919298478550254	-0.20138063452298505	0.0	-0.8417976637078126	1.5101021613174725	3.549857882972206	0.18706818801085998	-1.606375950195743	0.10371098171340389	0.2808197639324045
30	0.4245299520003465	0.19634760370172655	0.37912244429792696	0.0	-0.43081153643828674	-0.31615890792029916	0.0	-0.30236524293571204	2.062761010721557	3.6111390898817284	0.20731831080471397	-1.7922733273336584	0.10421416004451688	0.1602492784751143
31	0.45675368869141275	0.18580190502023639	0.3574444062883509	0.0	-0.7309899631376591	-0.30357406118952324	0.0	0.4003405627669552	2.586468501794914	3.2689359426147178	0.007420664577666504	-1.1548128090418937	-0.6128684016668191	0.3317387284658743
32	0.4044928654866593	0.19014271414069117	0.4053644203726494	0.0	-0.9732785795281939	-0.13105938928128844	0.0	1.917258570134391	1.644213053092557	4.083272618008525	0.22527494816479696	-1.1884542221630232	-0.33612451635129	-0.9547243482058928
33	0.40531911711826657	0.22695828240324198	0.36772260047849153	0.0	-1.1176853287225086	-0.11765372284150523	0.0	1.7205857511851754	1.9190768087629002	3.841761777427189	0.2915065937355173	-1.2650627648691188	-0.1416611715554431	-0.9642586626928719
34	0.4052908371453862	0.2323017251743598	0.3624074376802541	0.0	-0.9743369703017615	-0.3475716350962328	0.0	2.4261702360122968	1.7331909932432104	4.003670652221312	0.2646877239645858	-1.2000334832225938	-0.10537290560955252	-0.8470545566954228
35	0.4246611826837898	0.18957396917716154	0.38576484813904866	0.0	-1.587968881099147	-0.4188086184446044	0.0	1.580057272578429	2.1955286390419877	3.716075979843782	0.3283650739733619	-1.1457055398722973	-0.5259163560035344	-0.25549772990725483
36	0.3868618760426269	0.18514528290639287	0.4279928410509802	0.0	-0.6891681704879007	-0.7312148063547379	0.0	1.3187511326050092	1.9105950463019437	3.7328536167091437	0.06351601813573303	-1.6992463905745478	0.009898649732013877	-0.6257923558452108
37	0.3819375126180625	0.18513857558158983	0.4329239118003477	0.0	-0.7485549526741947	-0.750406527248966	0.0	0.8933380569728527	1.7707015492355054	3.9320302683603385	0.02807844504823014	-1.6660827457073526	-0.045204257147794996	-0.7442609451335279
38	0.45202962499250365	0.21807825039148368	0.3298921246160125	0.0	-1.354295459562925	-0.14341930890532173	0.0	2.393767995796929	2.310130730024678	3.3721792016238	-0.18625313382325473	-1.1270191486313106	-0.6551117149172005	0.006709152952400331
39	0.4262721192769201	0.17448501665599553	0.39924286406708437	0.0	-1.247001580527397	-0.0691669682940039	0.0	2.5139594660599625	2.09423273659069	3.668719602207507	-0.047042722379297526	-1.2471272320736868	-0.46724684197091704	0.058601201934516955
40	0.4106284117026198	0.18927128029284915	0.40010030800453095	0.0	-1.453236188944919	0.07277873715625344	0.0	2.5035184652029407	2.045404580236497	3.7328346109275343	0.08555655593369862	-1.1059093491285612	-0.3483661170056453	-0.4417258161636427
41	0.452897192423051	0.22810868776852597	0.3189941198084231	0.0	-1.6094387256294924	-0.5313231132476222	0.0	-1.004319587331372	0.9687071885953016	3.40584234105462	0.23302620386122225	-1.403851060516629	0.5791212866534299	0.9263029138813295
42	0.39083069863463604	0.22687838222469545	0.3822909191406685	0.0	-1.3537334096074227	-0.9678706224901721	0.0	0.5229237767435256	0.915661682963668	3.988167464572282	0.262971907043382	-1.986170904654097	0.6639994494499105	0.8232599887853894
43	0.39125429546243334	0.24818241830773924	0.36056328622982736	0.0	-1.8752896601928677	-0.8715484858084271	0.0	1.832227773947445	1.9719995767998753	3.830063376252498	0.00975723890158914	-1.5505808241611243	-0.5198093972037442	0.1552359495557238
44	0.3816628463454575	0.24542454953762416	0.37291260411691834	0.0	-1.8134570666636918	-0.21290797070039505	0.0	2.1914426961707987	1.4233955173897015	3.503597570201277	0.07862857129918521	-1.7541173067670224	-0.2874577722339687	-0.40369476083834643
45	0.38150174480339927	0.24546246401381924	0.37303579118278146	0.0	-1.800474372254783	-0.2253748492798684	0.0	2.16976785788986	1.4207244059351718	3.497973094185141	0.08011090219817853	-1.763456301452117	-0.28934727254110465	-0.4004155689708805
46	0.3701499229249043	0.2754521620285495	0.3543979150465462	0.0	-1.9899162594761268	-0.8263996227082313	0.0	1.6756148485573754	1.1861530901191704	3.039235458886483	0.03612669229085406	-1.3403425801373947	-0.12340129457292912	-0.2544929570217376
47	0.376340467677434	0.2753805959152469	0.348278936407319	0.0	-1.9727186309652633	-0.7572196864893096	0.0	1.4501973306217486	1.1921665292852024	3.039107748305881	0.05251219299195936	-1.204411119466479	-0.18898761415340445	-0.2126586203666971
48	0.3827339583489612	0.2742755093928411	0.3429905322581977	0.0	-1.9719006642630812	-0.7748532728318231	0.0	1.467067143751019	1.2047901171469901	2.988708328673228	0.04803655585463642	-1.1766969910926959	-0.15954978883098447	-0.14623109669212575
49	0.37785297595962547	0.2748489993136148	0.34729802472675964	0.0	-1.9268417996406637	-0.8304091981358381	0.0	1.1041550622061291	1.1470447389706937	2.9375735347248644	0.08451959977805723	-1.3080055913166457	-0.23803608510918903	0.1682129065337474
50	0.4527119504018578	0.20533673892118445	0.34195131067695783	0.0	-1.0540567575435698	-0.6592815527273236	0.0	1.0721122380025743	1.583992282244636	2.093556992358995	-0.039414567187836404	-1.1860901235280132	-0.7688669184278982	-0.9082881596548752
51	0.39733396344293287	0.26506923971557855	0.3375967968414886	0.0	-1.695016784828568	-0.5001412643702168	0.0	0.16977001508500195	1.1595341624943327	2.5531599258582687	0.004854482189493023	-0.5993495881454086	-0.15772371551944755	-0.18366683710411966
52	0.4130893683340031	0.26345349716352773	0.3234571345024691	0.0	-1.7700490823418924	-0.5156208404965236	0.0	-0.47837674713503225	1.221212668223837	2.623611570564382	0.0838182267749759	-0.7112567337685368	-0.3904547946651284	-0.23569082578035708
53	0.39194402692233327	0.23945170097668803	0.36860427210097874	0.0	-1.9113690781631665	-0.3082466105874734	0.0	-0.4316178504811646	1.090175706214876	2.3395153986738095	0.004083258361512023	-0.5878614678981106	-0.5952882493184051	0.08902250601761734
54	0.41836536676378705	0.24652781968871343	0.33510681354749955	0.0	-0.9963519822832108	-0.6325163455681311	0.0	2.2749200226598556	1.9591214156732508	3.5214190855300367	0.025648170124326696	-1.1260524635173743	-0.548787824240618	-0.28564536095011145
55	0.408260350296258	0.2377924333103782	0.3539472163933637	0.0	-1.046724410839759	-0.6273980182433879	0.0	1.6711497883049669	2.1092392593921385	3.2681496417455542	0.10822085491160913	-1.0285355104925773	-0.25440805917165876	-0.48295507627311135
56	0.4340619542484309	0.2217002142601837	0.34423783149138526	0.0	-1.6078316267364052	-0.25061333451458573	0.0	-1.8246120141571958	1.143885569213261	3.5162066955382683	0.006926780275520866	-1.5764339350409684	0.18388257619839005	0.7018807783619936
57	0.48518518026425456	0.2249136470232988	0.2899011727124467	0.0	-1.915916300191434	-0.762937570544645	0.0	-0.021302770940846632	1.0182498720724444	3.4861658837156093	-0.0008841548383343782	-1.5642736035464662	0.23385468546556148	1.096642352741861
58	0.3791790916852109	0.2470524653562259	0.3737684429585632	0.0	-1.6294218355893	-0.6331217628161658	0.0	0.4969504123313876	1.2772998596910108	3.1074567413043974	0.1370671858524645	-0.8640901450820195	-0.10795164175288353	0.011105772260492882
59	0.405691443644368	0.2460672165172757	0.3482413398383563	0.0	-1.4695368533112454	-0.6844407157700765	0.0	0.7508784706987408	1.5976717511201886	3.3779138166933738	0.11537155128207116	-1.2464085881871394	0.1482922460507506	0.5350991401812369
60	0.4336998867268395	0.2363181136955578	0.32998199957760255	0.0	-1.6890548360049917	-0.31286377300367235	0.0	0.528271377654834	1.6423315593253014	3.7280180345821416	-0.08198132872286225	-1.5148314139035295	-0.529119972614641	0.5315971975610377
61	0.4101480399143862	0.24677270712461905	0.3430792529609949	0.0	-1.6006595566580464	-0.48131285283031017	0.0	0.968669301981037	1.863163634711484	3.3081043422205534	-0.0159963986853936	-1.2024348291859515	-0.46911128552548575	0.5787151723583994
62	0.423571793836543	0.22934650665728343	0.34708169950617357	0.0	-1.2592717327813494	-0.7316987205677111	0.0	1.6777415918722602	1.3727642809796325	3.546010615947649	-0.14437852200289017	-1.6326871770182516	-0.07664819175268858	-0.3446152388997359
63	0.4263119196574926	0.2095491922247842	0.3641388881177234	0.0	-1.2556524396328121	-1.1603033968231589	0.0	-1.2798586781007908	2.3827575554203126	3.4041400494672835	-0.0025827141621008573	-1.94690116838366	-0.6082696104628705	0.18451085326506333
64	0.43217964565341155	0.20635085000436673	0.36146950434222164	0.0	-1.4916432374471718	-0.6655946880862031	0.0	-1.070940385650807	2.0948414207652544	3.5431135717341244	-0.07930845393596571	-1.5823345939777607	-0.967617314296883	0.039901587092055164
65	0.43408588489677996	0.2092075729736302	0.35670654212958985	0.0	-1.5878081757901943	-0.7374198284885495	0.0	-1.1271090991915047	2.236328910205608	3.37204693976421	-0.04132745287766758	-1.6318505223531519	-0.868127458388855	0.09407308530075065
66	0.4582996790174197	0.1829974669956268	0.35870285398695356	0.0	-0.9952151006994608	-0.6140279476026619	0.0	-2.1127884071693264	2.0554791814008997	3.210995059550977	-0.12580094037628411	-1.550880568204083	-0.8900479144469157	0.08510203656381256
67	0.5334504204177389	0.16586532776933147	0.3006842518129296	0.0	-1.338842420455217	-1.3106288848094478	0.0	-1.5293807067212595	1.9284037143551473	3.2545268333386854	-0.09126570303508785	-1.553705771411371	-0.5751974536406805	-0.047133008771329754
68	0.3424918531852237	0.314262760763569	0.34324538605120736	0.0	-1.0049390196328678	-0.45649877645655157	0.0	-0.5863369456656053	1.3755952743743618	3.8297005420914987	-0.10355020466085825	-1.5465515695265624	-0.13561322974964848	-0.23028778794402058
69	0.4455206268546723	0.24346464714438973	0.311014726000938	0.0	-1.3950654876632718	-1.6064724086380056	0.0	2.1934714231963035	2.291283322885174	3.8426013486787327	-0.060318350461887126	-1.976115592070568	0.1567197892693748	0.28683287768013893
70	0.40341105753508666	0.22698520385337004	0.36960373861154344	0.0	-1.4692174784207361	-1.5301387534714566	0.0	2.8347917115523704	2.1316738504732107	3.560875799387557	-0.24140903597426921	-2.04728922479789	-0.39074044281319353	0.3458645980659541
71	0.4350265369062894	0.2246443868818841	0.3403290762118264	0.0	-1.6693216643722102	-0.3592855893313191	0.0	-0.9467211071148396	2.2325334407703408	3.761761212986255	0.3589190737012513	-1.436918276075278	0.0311149979089533	-0.6695913532382902
72	0.4406575295088627	0.22721414415020558	0.33212832634093176	0.0	-1.5973373896838725	-0.18160143735151954	0.0	-1.0746536784080765	2.241409005788904	3.8191418057373263	0.3653365368370765	-1.5375643525976568	0.024645939521839872	-0.6299685730957565
73	0.45286928034430457	0.20024436787791394	0.34688635177778143	0.0	-1.6612756302771938	-0.501743177760153	0.0	-0.6976341441144733	1.9143553378344564	3.5712728168010814	0.229332402336277	-1.178083725033972	-0.2809251487156597	-0.8987176839417835
74	0.43894140499249296	0.24426174164969697	0.3167968533578101	0.0	-1.501861154638713	-0.497712252901572	0.0	-0.243159797485218	2.2803973184446216	3.1964736698378604	0.10506989345751493	-1.074109974347252	-0.4641062802779529	-0.313233915795254
75	0.43491587194529563	0.20646619553181442	0.35861793252288987	0.0	-1.7649999420767868	-0.6907264745430655	0.0	1.6148517655733958	1.069635321382465	2.970303132159854	-0.0655134026477249	-1.430144553397457	-0.0953635981055676	-0.14768111661941324
76	0.44657109498089487	0.23265939516793227	0.32076950985117286	0.0	-1.674843418013328	-1.4139556090956014	0.0	-0.5509125816967497	1.7435353296501392	3.0352155019869484	-0.05782287699613932	-1.4254329771357261	-0.8649257014637324	-0.4584041048808416
77	0.42484596201818453	0.19400940044210066	0.3811446375397149	0.0	-0.9631887173226269	-0.45305973299360724	0.0	0.17962392981394065	1.347990270566341	3.426868921013938	-0.005391482451613759	-1.3624863497466693	0.014989701845447427	0.1412716578426774
78	0.4502844222631102	0.20172392384515606	0.34799165389173364	0.0	-1.180708682827677	-0.594958496778854	0.0	0.5411758117134815	1.7020210567066498	3.6732415411319335	0.07146633705331265	-1.6135316124519021	-0.28072381572397526	-0.09850745645128695
79	0.4528164379515181	0.2393634120440125	0.30782015000446933	0.0	-1.5205013162740562	-0.7529058446202153	0.0	0.4716672292947421	1.7528270720889938	3.0253183915284136	0.010402010210539294	-1.373809069449524	-0.011880720511986596	0.42905715380338516
80	0.40905758145977295	0.22235044246041905	0.3685919760798079	0.0	-1.4296668926394007	-0.3307818729097004	0.0	2.422056359852775	2.034037022638019	3.3448494550776964	0.13785695661080336	-1.3799197852195342	-0.500947816611739	-0.8506916788220221
81	0.3950770185210916	0.30972858327180763	0.29519439820710075	0.0	-1.0508780056969518	-0.5526938497875127	0.0	-0.019325524316036565	1.850964621672922	3.627607086745872	0.001847671734151264	-1.8566415751609704	-0.2890681875751951	0.5361556029019239
82	0.38048066521897334	0.3028381425260994	0.3166811922549274	0.0	-0.7443398522158232	-0.5236789081609069	0.0	-1.0753615152489444	2.131257477754255	3.4040366956838737	0.12616701557824347	-1.7665212050690746	-0.35252307455231374	0.33259338791999105
83	0.35666163894082364	0.2848381078192453	0.358500253239931	0.0	-0.9063043586578571	-0.28682942483605356	0.0	0.6431233553503998	2.2128916629130733	3.5008090741456233	-0.2233432053363293	-1.775256368996883	-0.6799272666155437	0.29344572346543746
84	0.3646328920664394	0.28356329580423967	0.3518038121293209	0.0	-1.052422873837859	-0.2846344050601131	0.0	0.4264438786990208	2.1519859280455065	3.2681763291996853	-0.23864325079970558	-1.7437283220130813	-0.5293344321809372	0.24510975992483755
85	0.3708747560738651	0.27199842411778674	0.35712681980834815	0.0	-1.51033001516606	-1.1687807211112244	0.0	1.8734168451921276	1.9427761577696165	2.928308400180503	0.14232919121449805	-0.5844957593670492	-1.2543415950935344	0.17975353641313102
86	0.37102304970683525	0.27261076211682866	0.35636618817633614	0.0	-1.4957908603760197	-1.172770908968182	0.0	1.8642298857254715	1.9342564202574701	2.933115727332977	0.1418559537211304	-0.5859987220376394	-1.2546266072180396	0.17442296297736848
