	w_0	w_1	w_2	w_3	w_4	w_5	w_6	w_7	w_8	w_9	alpha	beta_0	beta_1	beta_2	beta_3	beta_4	beta_5	beta_6	beta_7	beta_8	beta_9	theta_a_0	theta_a_1	theta_a_2	theta_a_3	theta_a_4	theta_a_5	theta_a_6	theta_a_7	theta_a_8	theta_a_9	theta_a_10	theta_a_11	theta_a_12	theta_a_13	theta_a_14	theta_a_15	theta_a_16	theta_a_17	theta_a_18	theta_a_19	theta_b_0	theta_b_1	theta_b_2	theta_b_3	theta_b_4	theta_b_5	theta_b_6	theta_b_7	theta_b_8	theta_b_9	theta_b_10	theta_b_11	theta_b_12	theta_b_13	theta_b_14	theta_b_15	theta_b_16	theta_b_17	theta_b_18	theta_b_19
243	0.5964929120810876	0.31250291952564024	0.024392019452006655	0.05778003819977506	0.004147095949018716	0.001954748796613061	7.105660754210722e-05	0.0013571481861798268	0.0012077935515648589	9.426765057172241e-05	0.9455124143706729	0.5964909371028552	0.7744606343904226	0.2680221407744521	0.8673667982696562	0.469371590052099	0.4169396252348433	0.0259940026536065	0.509723116082507	0.9252484116370542	0.9660684514459682	-1.7828123888672467	2.1645060256890134	0.2500496356119734	-2.1896446059376964	-0.3683863363309099	-0.22240456004058695	0.7835585707661268	-0.5857730146765104	-0.19319506027613614	-0.7027588957504319	-0.8260299904005011	1.4711065162771766	0.3154415573771357	1.3360652469817849	-0.5603194349401717	-1.9645756281589506	-0.27293801151832403	-2.229161168130119	-0.9068400727988977	-0.9351720973429839	1.955075985368474	-0.34948751089144586	-9.807658377614048	-1.5347559047782158	0.10867422844821675	1.356876474181302	1.871646251089331	0.03605112466146336	-0.8014065436004372	-0.18931456961152626	-0.3470570520899115	-0.7595661150588712	0.5517818183914891	0.6569619473396593	-1.5348383855847958	-1.717651901825538	-0.9203570026198674	1.4859833560160631	0.04119853893672264	-0.24326350457864643
244	0.5972860524165878	0.30952109990160825	0.025116899169156284	0.05921724474384894	0.0041314803720757	0.001896911037447679	7.125519845189592e-05	0.0014549478524213892	0.0012172891462258232	8.682016217609791e-05	0.9741093353148031	0.597284363896858	0.7685825856791427	0.2695071338486616	0.869834163475217	0.4662264886665614	0.4010340018550792	0.025150615465479573	0.526795394192337	0.9314066365274177	0.9684653167315038	-1.682755553188807	2.10257838955425	0.25246192066114737	-2.271696858487114	-0.3161842031711592	-0.18509568865628315	0.7695678590535945	-0.5816837819147415	-0.28766875446293955	-0.6966611442601605	-0.7488770139049932	1.6071123461590526	0.3694241336858747	1.3763674066459761	-0.5394902491582143	-1.8718479281192488	-0.231120335986	-2.222043018730653	-0.9313532420979528	-0.9434712617235909	1.9659560097888211	-0.3914980684036387	-9.809248532043314	-1.5921914928910013	0.11559923860116568	1.2433569603554795	1.7481471311055652	-0.06209973215591436	-0.6899203217592806	-0.2014213036475696	-0.40603988414977416	-0.770278794848126	0.6270932752466247	0.7424885506620393	-1.4264704830700152	-1.6934217586440024	-0.869028088650549	1.4306282973328444	0.0979992740448563	-0.24177876567847648
245	0.599318312066973	0.3075830982767467	0.023976305867186676	0.06017987027328753	0.003948572750022041	0.0018800457290627027	7.74379514550492e-05	0.0016559458968725437	0.001288574172999031	9.183701539476342e-05	0.9896947944813723	0.5993162774662002	0.7676429981498752	0.25752733402210476	0.8705863210427103	0.4413880311079035	0.3762171460655415	0.024842230911665382	0.5447634942958425	0.9311811906763898	0.9643515419199998	-1.6454784596181802	2.0653617335621113	0.25406452384753353	-2.259182843273025	-0.27958553731316477	-0.1524824191488158	0.7868672297395634	-0.533727691827392	-0.30029065559510987	-0.7892821661728696	-0.7034832783114982	1.4971661631625541	0.37260696687991784	1.4326727211498707	-0.6559626678617618	-1.9525774956989443	-0.27113332537193885	-2.2729861272482172	-0.8651042680300853	-0.9763051594696992	1.9457431283053404	-0.34777565098570024	-9.812630338058707	-1.571847334241515	0.12384801509765427	1.2260775702832678	1.7917222727576119	-0.02612360286301759	-0.6877807582712011	-0.227898082884972	-0.45617434142589336	-0.8013960737355099	0.5286873402298978	0.6757318666900114	-1.3655244995437148	-1.6626214105994377	-0.8172810014341312	1.4579057358556669	0.048081672082065784	-0.1881261174704123
246	0.5997006953030135	0.30745413199832644	0.023782399506989838	0.060016932242341066	0.003996911462395085	0.0018622091503707485	7.684815747435646e-05	0.001718847134822248	0.0013038540165307953	8.71710277358202e-05	0.9878131809617319	0.5996987204179922	0.7680543010921651	0.2561420837176777	0.8689785800745224	0.44168993717680277	0.3685920617663586	0.024090229810322026	0.5521220253111478	0.9351194310468669	0.9635974207299564	-1.614463876499258	2.0475069058031212	0.2570129293840467	-2.2831308996582176	-0.28216110598522237	-0.1233376975117613	0.8085852673226298	-0.4889715003585148	-0.31655814016655126	-0.7931248728261818	-0.7450625118178774	1.4940234122617861	0.4625508417184362	1.4240469456070992	-0.6578653999922296	-1.913196706474994	-0.2092941652930966	-2.321255276199512	-0.9374218023605698	-0.9565266289868396	1.9182676745876444	-0.35579067801513375	-9.810634577102748	-1.6153480610128037	0.1724539725016224	1.210328669702542	1.7549308078153427	-0.06065255784400304	-0.7091017737338006	-0.19737044556372013	-0.48094688350196285	-0.7880006394948674	0.5531829456303905	0.6774847754167269	-1.3316636205160801	-1.6184639092008812	-0.8438240262863685	1.4953197289514306	0.0558801873867553	-0.1786720996049917
247	0.6000082736209605	0.29186163463728165	0.019876692406012066	0.07412647871635948	0.0038526030361678326	0.0004901794920950589	0.00033668328814508315	0.005277941507591341	0.0036935517569731337	0.0004759615384137802	0.9415705250081334	0.5999965648249779	0.7296335817905125	0.18378885551968124	0.8397420597912258	0.27233737190046403	0.047618756085618996	0.03434263665351372	0.5575111936251615	0.8817204606467685	0.9606141175660876	-0.9519416078353441	1.8022427400017542	0.25813811094382194	-1.9121023855653891	-0.45931562190906616	0.1604496280781771	0.7542624067746432	0.4684748257380953	-1.0264850766165716	0.6637086276536638	-0.35708599068248986	0.6596533964484417	0.12110443787646748	0.6746644678350986	-0.8265150717375003	-1.4096145367341713	0.28034247272263524	-1.4851210137918471	-1.6516409542566932	-1.145426674433436	1.3320230902234145	0.09874447649757612	-9.709695360904886	-0.9276401835756977	-0.7382569161205427	0.2744575549468821	1.355729959155458	-0.3417004303805331	0.4220471958773053	1.057270293497939	-0.2518134325210624	-0.45526082130071976	0.7606343463158214	0.5491445288191633	-1.108039914918986	-2.3306830519495376	-0.31071924893434905	0.8428787657832222	-0.5017026649367238	-0.0008703813663860155
248	0.5848077281069821	0.2973928790815241	0.024995439859697183	0.0773444323527541	0.0014401205159944193	0.0006479314680130899	0.00025034280827760844	0.009288284963625422	0.0032021718853687117	0.0006306689577632107	1.034751885541515	0.5847841437487985	0.716207922280168	0.21211387177755775	0.8330554114294999	0.09291189644834746	0.04608420382958348	0.0186658639178157	0.7057186593571324	0.8267571960389556	0.9398955519996864	-1.2099095596878098	1.747586110303788	0.26200346686462134	-2.1816395710859164	-0.3935778737365853	-0.038817228623029325	0.9949039751232245	-0.05394092363282715	-0.6521853126455012	0.7626889114974963	-0.08299415043591374	0.6624454154038614	0.4447002951500624	1.197298505206627	-0.5440655790367437	-0.9285942557786926	0.33560531234317637	-1.301699264444882	-1.2262234612731804	-0.8987593054166656	1.2146556590835365	0.07594118528484306	-9.734559643181159	-0.34916232161157	-1.2041141829627426	0.37672325999364914	0.7656248895059578	0.2699813737976634	0.04830123326155277	1.0960959125856917	-0.344973351784154	-0.6520440048262993	0.49443675760612094	0.30248350268477736	-1.0154818295170989	-2.049920528276161	-0.10742549625272349	0.2419132795426563	-0.18879653909184724	-0.3336353927453386
249	0.5413221805703381	0.38045412383236077	0.02889681762855519	0.04354664185692507	0.003773505840853294	0.0017190748345722233	1.7415572195106986e-07	0.0002846874849374655	8.027571666199549e-07	1.991038569341917e-06	0.9959665546127956	0.5413215376786887	0.8294561511943874	0.36940697684721086	0.8827964633352555	0.6526949082116089	0.8561479683294017	0.0006029423588065601	0.9862076269933691	0.2016253706484513	0.6263743034892825	-1.4106794393389541	0.8804115331982295	0.23127399767125442	-0.09892995213979577	1.604205611320657	1.2643533954217523	0.9122472971440199	1.5825632527183218	0.5817758572791024	-0.6539031335190844	-1.0337289462045314	-0.1481026023739957	-0.34240846318514084	-0.40801172021169385	-1.9537068349929831	-0.8003539524082266	0.003662610936577283	1.3520298819995726	-0.39021951886953604	1.7444552380963394	1.1405622267452131	0.6729109873813789	-9.73428172029159	1.5566825298713352	0.1325334909547116	1.660995607740717	0.8489323856539032	0.48414562572338016	-0.5874381884463152	2.1802583524239494	-0.08986051210406522	-1.3352846745610816	-0.1267172870030534	-0.5436322847217862	0.04941508958704894	1.7584201451471342	-1.3679060469254316	-0.897747282994422	-2.2207193623387123	-0.5580502733957706
250	0.5362733281301738	0.3885017200765436	0.027593874594447308	0.04229366789415283	0.003575652889210852	0.0015903803781930283	9.307896962304965e-08	0.0001691335724460723	1.1947716882066373e-06	9.54614174603786e-07	0.9049663364063435	0.5362729441336459	0.8377804076268813	0.36681461775927043	0.8879293642387606	0.6698330694341951	0.9023575756408511	0.0005408672346500002	0.9833404113862504	0.4169603082631574	0.5713990969020217	-1.5934895794965354	0.8221617753054092	0.21559029001177205	-0.16302981030906813	1.5684753082550877	1.17728449074271	0.8805055631090192	1.3193605242095492	0.5020343457388871	-0.8070974221400965	-0.8325623250539986	-0.027945947231966077	-0.3108611562159036	-0.391477605349715	-1.9355674361158544	-1.0346461551378539	0.13846476846315792	1.1695580685105862	-0.3747772204606171	1.759422228524722	1.2921271086030137	0.32537354060928775	-9.748535274529923	1.2111825163986525	-0.11975753606525905	1.4503721739884052	0.7986063891756171	0.6134009256502119	-0.6287757201694669	2.2904339670778286	0.045741365999847496	-1.260467181224955	-0.1861362445240719	-0.6376928370634493	-0.10301794857389271	1.794622170152687	-1.273039707107159	-1.1275794254821452	-1.8850317541670403	-0.46063322045830846
251	0.6070972038996432	0.318988935754308	0.027857863532933496	0.0397852715694005	0.005322336618090745	0.000832619463207651	2.5034683680588766e-07	9.993587847743337e-05	9.127403104620732e-06	6.4555339975855105e-06	1.0442088103293459	0.6070926691569983	0.8118620550200633	0.3768582566256876	0.8637055493821568	0.847749511770894	0.871070035528009	0.0020313967865691653	0.8125633106619934	0.39593910852077824	0.4635884668736186	-2.196861632266923	1.6955716423534777	0.24094765966581802	1.2561006839725335	1.7459099110201866	0.20528248139482103	1.031735477898988	0.1812905325155208	-0.19905189514311944	-1.4119457465080125	0.11363889326618615	-0.022740845472657385	-0.30464683391410363	-1.189242273688943	0.9347974529939991	-0.2718873302693842	-1.2183248502990007	-1.1627469239016734	-0.2033868977121338	0.8134219766349722	0.9900619026656879	-0.36765988798204163	-9.821911006337483	-0.5063019521896391	-0.0662914924344691	1.0448803839636305	-2.7423682081086387	0.43582527340912774	0.31841598032633917	-0.6297589667865446	-0.4804439261284867	-1.1300565424826798	0.4097672317172253	0.3201631040718516	-0.40415228460017794	0.7613215967048855	1.1054699949146363	-0.7225520008413339	-1.0548659874184783	0.9496089043984297
252	0.6072075333541012	0.317547961075523	0.02967267764646767	0.03889699039211385	0.005623335645749267	0.0009396636976697853	2.7564041001220675e-07	9.754734279951715e-05	8.408738888061114e-06	5.606466277598492e-06	0.9985525448757093	0.6072043200466618	0.8084261025163234	0.39432235854576	0.8534323906842416	0.8418003937936919	0.8891646102199312	0.00235328298287512	0.8347759586593573	0.43552402324104894	0.5144284740600261	-2.064123420955374	1.5633496088375483	0.24813839905232052	1.0784906830244512	1.4043265820886215	0.19515570877941124	0.9156329194630501	0.3547783804837118	-0.1295297526987967	-1.4537724486825594	0.3187254232135815	-0.0010055671830877014	-0.4828359249355271	-1.1995010065291931	0.8501205235553422	-0.3917808573886723	-1.1488372276813719	-1.1218595643383285	0.0010959648876617556	0.5568177798643387	1.0070895526179902	-0.4347798230511527	-9.847763352051077	-0.4198186907147564	-0.1255140418195485	0.9206387769719726	-2.9172512388042127	0.25604351990403545	0.32780702202551765	-0.6426395536063255	-0.6605621083052516	-1.081518397226979	0.5574491086288361	0.3556332372009665	-0.4070554024219228	0.40830599391233613	1.1430521033134031	-0.799895733273824	-1.1153195900158979	0.9791251749671979
253	0.6083105649241143	0.3091054973695183	0.03352212903056467	0.04201502539379155	0.006178358374439846	0.0007700919968438712	1.493453734335432e-07	8.810020157666615e-05	4.75134412049468e-06	5.332019656940693e-06	0.8923668492554677	0.6083089466219312	0.7891542897991722	0.40590277148891885	0.8563228390248143	0.8764320583296977	0.8840604388035391	0.001478766036474028	0.8736295021129719	0.37283886620847034	0.6671404877546807	-2.025749035422936	1.2732703901442195	0.25301968003905667	0.6818523137163724	1.368245680937054	0.5281652654840997	1.0987996000961584	0.006852563761925987	-0.41935779424566844	-1.3978989071547734	0.5305651799267028	0.1747639964376404	0.08811174929104773	-1.191364609230244	1.381997772693796	-0.9761671490839132	-1.0979598068074101	-0.9116754607893566	-0.3229803906224356	0.3448459840790411	0.8539623554603326	-0.46440468516536343	-9.832469326869058	0.4805214858513388	-0.41479464391320975	0.5150623766862252	-2.505420339345448	0.5136042604477782	0.8951290779086387	-0.485181054759794	-0.7196083241224562	-0.40364196309283307	0.5932581523619405	0.5005914236832749	-0.400536729481098	-0.4524067949258756	0.9763836659067758	-0.684159074560795	-1.3590192304650461	0.8439707750223029
254	0.6058309072599652	0.31379821034714417	0.031569825012226105	0.04160412996160614	0.006237104592141576	0.0008552450627553414	1.594089770612272e-07	9.48098327175688e-05	5.7124722810991804e-06	3.896050185698283e-06	0.8696546061792446	0.6058294043700687	0.7960954860262042	0.39278964810734357	0.8524818401552638	0.8663357426443847	0.8887477035955732	0.0014889897445532494	0.8869098004176873	0.47252545483987446	0.6109759836244263	-1.910554892410789	1.212696902542218	0.2515281770207106	0.648795184801286	1.4831662951398144	0.4897480610002044	1.0552841401742588	-0.16968403084541012	-0.37516611210930223	-1.402559280490278	0.35928515507152203	0.23629599860810482	0.14987913390887855	-1.1274429713898682	1.5448348927601645	-0.9496237204331377	-0.9180288972020885	-0.9289387483615963	-0.4575342570902424	0.2291974079188805	0.6680227064845402	-0.5095826903691468	-9.834463335027616	0.5210802085422884	-0.3459878508876927	0.6594153159506605	-2.6168899673832806	0.555041673091398	0.7305008862898779	-0.4724013571173743	-0.6630657944817943	-0.3286017584346469	0.5339642514777903	0.6284693377166986	-0.477578250419388	-0.32930210080287275	0.8831159674909393	-0.6733755461261937	-1.3574301393740646	0.7437069749571987
255	0.6179021732254641	0.28695938374896685	0.037634490863083805	0.04623668165718568	0.008820710539194315	0.0019860087146593855	1.763301468615895e-06	0.00042265463345732995	9.940504980446313e-06	2.61928115394104e-05	1.0067816324785626	0.6178910125460929	0.750974748173572	0.3955009764232754	0.8038084531395188	0.7816083500604063	0.8058064519142636	0.003684184431406078	0.8863462340156938	0.18341818250997266	0.5918564040887268	-1.9534928124468038	1.153801573787365	0.2545246303677322	-0.2124853325914865	1.1078270517763749	-0.3484964303820633	1.2415010509583229	0.4177531088384754	-0.27348227281780585	-2.100512915208882	0.03767565674183042	-1.7743049753378073	1.1352886429310254	-1.3065551724126638	0.0011119439027503601	-1.0224753726606128	-0.37844577865307305	-0.936024574577552	-0.009867750850525103	1.0693928457507553	1.2301407495492125	0.3933717093132341	-9.798113753839417	0.6588861846752874	-0.42955079709494765	0.6547954790148415	-1.355766645230538	0.4238977516023907	0.08970767704024118	0.20775726288557614	-0.5097808935805088	0.15371866329717251	0.6487311863349973	0.5916292256039848	-0.01860223747728825	0.9286995344771551	1.0049822997982485	0.29443930810743224	-2.4455494138574845	2.211946157970962
256	0.6243213661983297	0.28263194680342196	0.03216880338127433	0.04692061186141999	0.01110233032556999	0.0018767603613616662	3.401330063570279e-06	0.0008969832595463643	1.7390348739581776e-05	6.0406130272769843e-05	0.994979658696834	0.6242905047475862	0.7522247356365789	0.34554396987452046	0.7701079476118817	0.7926439072487981	0.6461837056078137	0.003309924810436627	0.8757770390067344	0.13668335527315637	0.5499437119518215	-1.5476985276448116	1.1441682044714145	0.2453221198788894	-0.6291013993184865	1.7607809122905365	-0.7574809438946561	0.741176287726477	0.5761362710087277	-0.19713932775872622	-1.818430013486656	-0.6664476134213365	-1.6969365179963514	1.1299966638821592	-1.1678717198158146	0.21418355180278043	-1.0427835108383727	-0.6995283388681125	-0.77664298468955	-0.016369017172493894	0.5570393678524804	0.9499151811119508	0.7289996021510882	-9.81270328278978	0.6106271084482292	-0.37130344880335153	0.5566507934181798	-1.4943533908296645	0.18168926028547575	0.02030059258563706	0.05589511699409867	-0.889114631146523	-0.0844521886129992	0.40125867287542816	0.5187998405783889	-0.23789047494531945	1.0255128805158373	0.9651328477588538	0.7390732769403159	-2.2707305172591483	2.337689458756128
257	0.5867275531447101	0.3121663286155688	0.027409708025486878	0.05420350842475999	0.01612691745266519	0.002869233964000671	2.6489305299074326e-06	0.0003747460127979709	9.823262413446731e-05	2.112280534604128e-05	1.1270018210150543	0.5867229910357792	0.7553381741315349	0.27107756403455924	0.7354196758834405	0.8269926808597885	0.8504558826217472	0.005250335564782717	0.7466889287652214	0.7726881741218066	0.7309338691999921	-1.7218418794280084	2.2216536289746815	0.2649061495959808	-0.9588175851036105	1.0958918625169836	-1.5741762736072844	-0.7741592720623356	-0.32902085739017306	-0.04761310277890457	-1.851208106473644	0.21312428679271012	-1.7752466832036422	-0.350491578665432	-1.7493809077703137	-0.9625760093060559	-0.5004338435292504	-0.3696248619552927	-0.2199322598256346	-0.3249175479772134	1.366149896355378	-0.4649816451726869	0.619175215070472	-9.836092092977257	0.9748724780267501	0.901551901123454	0.4443842546531054	-1.1542156018906522	0.014394533121571807	-0.054436091423466	1.3678796227912366	-0.27830358028737495	-0.2723674019434744	-1.0700201519979788	-0.12988507119373843	-2.096271996778854	0.4356123580628186	1.6669072383379953	0.8770211681039184	-0.4957033400479025	0.7151845075188279
258	0.5876895007562073	0.3469451284462184	0.01827383462589111	0.03739340820552528	0.009015521880919147	0.00021590533019069406	1.3631555239074135e-06	0.00040788728303289525	1.3668600440815414e-05	4.378171605042215e-05	1.4999613070001927	0.5876793581362696	0.8414304438820235	0.2794906651529218	0.7937670291881527	0.9279632535887958	0.3084957475959699	0.0028166726088386324	0.8451934432508058	0.18295768289330566	0.7172570611607407	-1.8094975678305723	1.6045182653881027	0.23333699429388877	-1.0385124721249346	0.37199104788661813	-1.176404083274166	-0.5149414069401992	-0.21993482092598882	-1.0619937265248598	-2.5222763721099044	-0.17455529893871885	-1.1077479057101465	0.22956956287626643	-0.2808190151491213	-0.683499166572909	-0.5178692414449194	0.2923943628292443	0.6688514751076315	0.10708611517744324	1.5642709400437145	-0.4739315944443863	-0.5738278979235221	-9.682974330741574	0.0965025222331953	0.6157111644433486	-0.9996272106452205	-0.5922485033023149	-0.04846515916150863	0.16983231121779457	-0.19294986097116298	-1.4143883623242481	0.3421872969952495	2.3916775708593883	-1.8912421766264083	0.030385017208687783	0.4736498397169726	-0.24560938012341058	0.39678607943635036	0.9665973341165031	0.7457980433868743
259	0.5915859716653862	0.3439180580741754	0.01765164148483837	0.03552503973318077	0.010832648394627355	0.00022100464677675698	1.003016815984273e-06	0.00023795757062374388	5.735711450873866e-06	2.0939702124656847e-05	1.2321611826127443	0.5915752671135938	0.8420445856953579	0.2736091953717858	0.758070899335216	0.9554804140357768	0.43786217541179484	0.0035350977803872163	0.8416484667790306	0.12811389420325506	0.5364381794276388	-1.8229520079986525	1.4595239733805347	0.20989540302699392	-0.8384283317959708	-0.03266847696910418	-1.4796824734614606	-0.08094156953292529	-0.5987476494165532	-0.9670269424416096	-2.8560861646250495	-0.13715050248484006	-1.037363289506017	0.45053801086818196	-0.4168186729337181	-0.8500177796305507	-0.5491124736215847	-0.17809498484115613	0.3087041313051209	-0.2250203238589813	1.5080029766531764	-0.2248132214686959	-0.49942449103832764	-9.720331498466841	-0.5371223343646563	1.065897912220635	-0.9067137874344433	0.048004625065355834	0.03884748916905725	0.47022081439689833	-0.02401956191275332	-1.245029888186201	0.19329993107727575	2.586264656497135	-1.7695944433339617	0.10390407506243254	-0.09068270570907158	-0.2964944013795314	0.3507626200044988	1.2098436778512396	0.8609390703701078
